Doc ID,Country,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Notes,Matched health keywords,Health keyword categories
disaster-risk-management-act-2022_c33f,Bahamas,2022.0,Disaster Risk Management,1,1,0,,HIV;accident;anger;death;distress;drought;emergency;flood;flu;health;ill;illness;injuries;injury;loss of life;medical;mental;mental illness;nutrition;stress,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;nutrition
blue-green-bank-act-2024-gazette-webpage_5de4,Barbados,2024.0,Mitigation;Adaptation,1,1,0,,anger;flu;health;ill;mental,communicable_disease;general_health;mental_health
consolidated-text-directive-2003-87-ec-establishing-a-scheme-for-greenhouse-gas-emission-allowance-trading-eu-emission-trading-scheme-eu-ets_d75e,European Union,2003.0,Mitigation,1,1,0,,anger;distress;emergency;flu;hospital;ill;medical;mental;stress,communicable_disease;general_health;mental_health
energy-conservation-and-production-act-ecpa-full-text_31c4,United States,2011.0,Mitigation,1,1,0,,TB;emergency;health;ill;mental,communicable_disease;general_health;mental_health
regulation-eu-2024-795_1799,European Union,2003.0,Mitigation,1,1,0,,COVID;COVID-19;anger;health;ill;mental;pandemic,communicable_disease;general_health;mental_health
directive-eu-2023-959-of-the-european-parliament-and-of-the-council-of-10-may-2023-amending-directive-2003-87-ec-establishing-a-system-for-greenhouse-gas-emission-allowance-trading-within-the-union-and-decision-eu-2015-1814-concerning-the-establishment-and-operation-of-a-market-stability-reserve_dfa1,European Union,2003.0,Mitigation,1,1,0,,COVID;COVID-19;anger;distress;flu;health;hospital;ill;mental;pandemic;stress;well-being,communicable_disease;general_health;mental_health
directive-eu-2023-958-amending-directive-2003-87-ec-as-regards-aviations-contribution-to-the-unions-economy-wide-emission-reduction-target-and-the-appropriate-implementation-of-a-global-market-based-measure_3a2d,European Union,2003.0,Mitigation,1,1,0,,COVID;COVID-19;ill;medical;mental;pandemic,communicable_disease;general_health;mental_health
directive-2003-87-ec-establishing-a-scheme-for-greenhouse-gas-emission-allowance-trading-eu-emission-trading-scheme-eu-ets_2f80,European Union,2003.0,Mitigation,1,1,0,,anger;distress;emergency;flu;hospital;ill;medical;mental;stress,communicable_disease;general_health;mental_health
2011-amendment-of-energy-conservation-and-production-act-ecpa_96ec,United States,2011.0,Mitigation,1,1,0,,health;ill;mental,communicable_disease;general_health;mental_health
zero-emission-requirements-for-passenger-ships-in-world-heritage-fjords_f1e8,Norway,2012.0,Mitigation,1,0,1,,HIV;anger;health;ill;mental,communicable_disease;general_health;mental_health
code-of-environment-and-natural-resources_2c53,Cambodia,2023.0,Mitigation;Adaptation,1,0,0,,,
code-of-environment-and-natural-resources_2ea6,Cambodia,2023.0,Mitigation;Adaptation,1,1,0,,,
law-on-the-quality-control-of-gasoline-and-other-fuels-consolidated-text_cba0,Japan,1976.0,Mitigation,1,0,0,,,
law-27-640-2001-on-regulatory-framework-for-biofuels_445f,Argentina,2021.0,Mitigation,1,1,0,,,
spatial-planning-law-no-26_aa71,Indonesia,2007.0,Mitigation,1,1,0,,,
directive-98-70-ec-on-petrol-and-diesel-quality-consolidated-text_9d96,European Union,1998.0,Mitigation,1,1,0,,,
directive-2010-31-eu-on-the-energy-performance-of-buildings-consolidated-text_4809,European Union,2010.0,Mitigation,1,1,0,,,
directive-2009-30-ec-on-fuel-quality-and-introducing-a-mechanism-to-monitor-and-reduce-ghg-emissions-consolidated-text_cc28,European Union,1998.0,Mitigation,1,1,0,,,
law-on-spatial-planning-no-26_30e0,Indonesia,2007.0,Mitigation,1,1,0,,,
law-7552-climate-law_82aa,Türkiye,2025.0,Mitigation;Adaptation,1,1,0,,,
clean-air-act-ra-8749_f44b,Philippines,1999.0,Mitigation,1,1,0,,,
national-integrated-protected-areas-system-nipas-act-of-1992-ra-7586_17bb,Philippines,2018.0,Mitigation;Adaptation,1,1,0,,,
general-appropriations-act-ra-12116-fy2025_e95d,Philippines,2024.0,Mitigation;Adaptation,1,1,1,,,
philippine-ecosystem-and-natural-capital-accounting-system-pencas-act-ra-11995_cd1d,Philippines,2024.0,Loss And Damage,1,1,0,,,
electric-power-industry-reform-act-epira-of-2001-ra-9136_aef8,Philippines,2001.0,Mitigation,1,1,0,,,
directive-2006-40-ec-on-emissions-from-air-conditioning-systems-in-motor-vehicles_2c51,European Union,2006.0,Mitigation,1,1,0,,,
budget-2022-2023_127c,Australia,2022.0,Mitigation,1,0,0,,,
climate-change-act-no-3-of-2024_097b,Saint Lucia,2024.0,Mitigation;Adaptation,1,1,0,,,
decree-on-aviation-activities-for-which-the-plan-on-monitoring-of-greenhouse-gas-emissions-is-not-delivered-no-77-2021_9cc1,Montenegro,2019.0,Adaptation;Mitigation,1,0,0,,,
budget-strategy-2022-23_1310,Australia,2022.0,Mitigation,1,1,1,,,
legislative-decree-10-september-n-147_deca,Italy,2020.0,Mitigation,1,1,1,,,
energy-taxation-directive-2003-96-ec-of-27-october-2003-restructuring-the-community-framework-for-the-taxation-of-energy-products-and-electricity_64d3,European Union,2003.0,Mitigation,1,1,0,,,
regulation-eu-2024-1610-amending-regulation-eu-2019-1242-as-regards-strengthening-the-co2-emission-performance-standards-for-new-heavy-duty-vehicles_d936,European Union,2019.0,Mitigation,1,1,0,,,
law-no-23-966-1991-tax-on-liquid-fuels-and-carbon-dioxide-consolidated-text_922a,Argentina,1991.0,Mitigation,1,1,0,,,
regulation-eu-2024-1252-critical-raw-materials-act_2c89,European Union,2024.0,Mitigation,1,1,0,,,
art-42-bis-of-decree-law-162-19_afee,Italy,2019.0,Mitigation,1,1,0,,,
decree-law-34-2020-tax-deduction-for-energy-efficiency-improvements-superbonus-110_3d55,Italy,2020.0,Mitigation,1,0,0,,,
decree-law-162-19-amended-by-law-8-2020-consolidated-text_b5e7,Italy,2019.0,Mitigation,1,1,1,,,
law-no-27-487-amending-law-25-080-on-investment-in-forestry_3456,Argentina,1999.0,Mitigation,1,1,0,,,
law-21-118-on-the-promotion-of-residential-scale-power-generation_5ac8,Chile,2018.0,Mitigation,1,1,0,,,
law-337-law-creating-the-national-system-for-disaster-prevention-mitigation-and-response-2000-ley-creadora-del-sistema-nacional-para-la-prevencion-mitigation-y-atencion-de-desastres-2000_0560,Nicaragua,2000.0,Disaster Risk Management,1,1,1,,,
law-19-300-on-general-environmental-bases-ley-19-300-sobre-bases-generales-del-medio-ambiente-modificada-por-la-ley-20-173-2017_de07,Chile,1994.0,Disaster Risk Management,1,0,0,,,
national-law-on-emergencies-and-risk-prevention-ley-nacional-de-emergencias-y-prevencion-del-riesgo_861f,Costa Rica,2006.0,Disaster Risk Management,1,0,0,,,
law-for-risk-reduction-and-disaster-response-ley-para-la-reduccion-de-riesgos-y-atencion-de-desastres_4668,Bolivia,2000.0,Disaster Risk Management,1,0,0,,,
act-on-the-management-of-international-aviation-carbon-emissions_2099,South Korea,2024.0,Mitigation,1,0,0,,,
law-no-10-02-approving-the-national-territorial-development-plan-29-june-2010_9537,Algeria,2010.0,Mitigation;Adaptation,1,1,1,,,
sfs-2024-1187_cfb3,Sweden,1998.0,Mitigation,1,0,0,,,
law-no-24-04-establishing-the-rules-for-disaster-prevention-response-and-risk-reduction-26-february-2024_adf0,Algeria,2024.0,Adaptation;Disaster Risk Management,1,1,0,,,
act-no-100-2001-coll-on-the-environmental-impact-assessment_5ad1,Czechia,2001.0,Mitigation,1,1,1,,,
exempt-resolution-no-1420-2023-of-the-mma-resolucion-exenta-ndeg-1420-2023-del-mma_b592,Chile,2023.0,,1,1,0,,,
law-no-2021-1104-on-climate-and-resilience_5792,France,2021.0,,1,1,0,,,
ministerial-resolution-n-deg-156-2022-minam-resolucion-ministerial-n-deg-156-2022-minam_f433,Peru,2022.0,,1,1,0,,,
law-2277-of-2022-ley-2277-de-2022-introducing-amendments-to-the-national-carbon-tax_39b6,Colombia,2022.0,,1,1,1,,,
law-7190-2023-of-carbon-credits-ley-no-7190-de-los-creditos-de-carbono_484a,Paraguay,2023.0,,1,0,0,,,
decree-no-54-2023-on-forest-carbon-transactions-for-climate-justice_dd77,Honduras,2023.0,,1,1,0,,,
ministerial-agreement-no-maate-2023-053-ministerial-agreement-no-maate-2023-053-establishing-ecuador-s-greenhouse-gas-emissions-compensation-scheme_d104,Ecuador,2023.0,,1,1,0,,,
decree-926-of-2017-establishing-an-exemption-mechanism-for-the-carbon-tax_3cfa,Colombia,2017.0,,1,1,0,,,
forest-carbon-stock-management-regulations-2021_69dd,Zambia,2021.0,,1,1,0,,,
resolution-no-1447-of-2018_e03a,Colombia,2017.0,,1,0,0,,,
the-climate-change-carbon-markets-regulations-2024_cff3,Kenya,2024.0,,1,1,0,,,
code-of-environment-and-natural-resources_2ea6,Cambodia,2023.0,Mitigation;Adaptation,1,1,0,,CKD;TB;accident;air pollution;anger;death;deaths;disease;diseases;drought;emergency;flood;health;healthcare;human life;ill;injury;mental;poisoning;well-being;wildfire,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease
law-on-the-quality-control-of-gasoline-and-other-fuels-consolidated-text_cba0,Japan,1976.0,Mitigation,1,0,0,,ill,communicable_disease
law-27-640-2001-on-regulatory-framework-for-biofuels_445f,Argentina,2021.0,Mitigation,1,1,0,,ill;mental,communicable_disease;mental_health
spatial-planning-law-no-26_aa71,Indonesia,2007.0,Mitigation,1,1,0,,air pollution;anger;death;flood;flu;ill;mental,communicable_disease;environmental_health;mental_health;mortality_morbidity
directive-98-70-ec-on-petrol-and-diesel-quality-consolidated-text_9d96,European Union,1998.0,Mitigation,1,1,0,,air pollution;alcohol;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health;substance_use
directive-2010-31-eu-on-the-energy-performance-of-buildings-consolidated-text_4809,European Union,2010.0,Mitigation,1,1,0,,anger;flu;health;hospital;ill;mental,communicable_disease;general_health;mental_health
directive-2009-30-ec-on-fuel-quality-and-introducing-a-mechanism-to-monitor-and-reduce-ghg-emissions-consolidated-text_cc28,European Union,1998.0,Mitigation,1,1,0,,TB;air pollution;alcohol;anger;flu;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health;substance_use
law-on-spatial-planning-no-26_30e0,Indonesia,2007.0,Mitigation,1,1,0,,air pollution;death;flood;flu;human life;ill;mental,communicable_disease;environmental_health;mental_health;mortality_morbidity
law-7552-climate-law_82aa,Türkiye,2025.0,Mitigation;Adaptation,1,1,0,,emergency;flu;health;ill;mental,communicable_disease;general_health;mental_health
clean-air-act-ra-8749_f44b,Philippines,1999.0,Mitigation,1,1,0,,accident;air pollution;arsenic;disease;emergency;flu;health;ill;medical;mental,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health
national-integrated-protected-areas-system-nipas-act-of-1992-ra-7586_17bb,Philippines,2018.0,Mitigation;Adaptation,1,1,0,,anger;ill;mental,communicable_disease;mental_health
general-appropriations-act-ra-12116-fy2025_e95d,Philippines,2024.0,Mitigation;Adaptation,1,1,1,,AIDS;CHD;COVID;GP;HIV;NCD;TB;anger;cancer;death;disease;diseases;doctor;emergency;epidemic;epidemics;epidemiology;fever;flood;flu;health;health care;health emergency;health service;healthcare;hospital;ill;influenza;injury;loss of life;medical;mental;mental health;non-communicable disease;non-communicable diseases;nutrition;schistosomiasis;trauma;tuberculosis,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;nutrition;vector_borne_zoonotic
philippine-ecosystem-and-natural-capital-accounting-system-pencas-act-ra-11995_cd1d,Philippines,2024.0,Loss And Damage,1,1,0,,HIV;anger;flood;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
electric-power-industry-reform-act-epira-of-2001-ra-9136_aef8,Philippines,2001.0,Mitigation,1,1,0,,health;hospital;ill;mental,communicable_disease;general_health;mental_health
directive-2006-40-ec-on-emissions-from-air-conditioning-systems-in-motor-vehicles_2c51,European Union,2006.0,Mitigation,1,1,0,,GP;air pollution;flu;ill;mental,communicable_disease;environmental_health;general_health;mental_health
budget-2022-2023_127c,Australia,2022.0,Mitigation,1,0,0,,HIV;health;ill,communicable_disease;general_health
climate-change-act-no-3-of-2024_097b,Saint Lucia,2024.0,Mitigation;Adaptation,1,1,0,,HIV;anger;drought;flood;flu;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
decree-on-aviation-activities-for-which-the-plan-on-monitoring-of-greenhouse-gas-emissions-is-not-delivered-no-77-2021_9cc1,Montenegro,2019.0,Adaptation;Mitigation,1,0,0,,mental,mental_health
budget-strategy-2022-23_1310,Australia,2022.0,Mitigation,1,1,1,,CKD;COVID;COVID-19;GP;TB;air pollution;alcohol;anger;bushfire;bushfires;cancer;coronavirus;death;disease;diseases;doctor;drought;emergency;extreme heat;flood;flu;health;health care;health service;healthcare;heatwave;hospital;ill;illness;infection;infections;influenza;injuries;injury;medical;mental;mental health;mental health service;mortality;pandemic;pandemics;psychological;respiratory;suicide;syndrome;virus;well-being;wellbeing,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;pathogens_microbiology;substance_use
legislative-decree-10-september-n-147_deca,Italy,2020.0,Mitigation,1,1,1,,AIDS;GP;HIV;accident;anger;doctor;drought;emergency;flu;health;health service;healthcare;hospital;ill;injury;medical;mental,communicable_disease;environmental_health;general_health;injury_trauma;mental_health
energy-taxation-directive-2003-96-ec-of-27-october-2003-restructuring-the-community-framework-for-the-taxation-of-energy-products-and-electricity_64d3,European Union,2003.0,Mitigation,1,1,0,,accident;alcohol;health;ill;mental;stroke,communicable_disease;general_health;injury_trauma;mental_health;non_communicable_disease;substance_use
regulation-eu-2024-1610-amending-regulation-eu-2019-1242-as-regards-strengthening-the-co2-emission-performance-standards-for-new-heavy-duty-vehicles_d936,European Union,2019.0,Mitigation,1,1,0,,COVID;COVID-19;GP;air pollution;flu;health;ill;medical;mental;pandemic;well-being,communicable_disease;environmental_health;general_health;mental_health
law-no-23-966-1991-tax-on-liquid-fuels-and-carbon-dioxide-consolidated-text_922a,Argentina,1991.0,Mitigation,1,1,0,,anger;death;emergency;flu;health;ill;mental,communicable_disease;general_health;mental_health;mortality_morbidity
regulation-eu-2024-1252-critical-raw-materials-act_2c89,European Union,2024.0,Mitigation,1,1,0,,COVID;COVID-19;TB;accident;air pollution;anger;arsenic;drought;emergency;flood;flu;health;health emergency;ill;medical;mental;stress,communicable_disease;environmental_health;food_waterborne;general_health;injury_trauma;mental_health
art-42-bis-of-decree-law-162-19_afee,Italy,2019.0,Mitigation,1,1,0,,HIV;ill;mental,communicable_disease;mental_health
decree-law-34-2020-tax-deduction-for-energy-efficiency-improvements-superbonus-110_3d55,Italy,2020.0,Mitigation,1,0,0,,COVID;COVID-19;emergency;health;ill,communicable_disease;general_health
decree-law-162-19-amended-by-law-8-2020-consolidated-text_b5e7,Italy,2019.0,Mitigation,1,1,1,,AIDS;HIV;TB;accident;air pollution;alcohol;anger;cognitive deficits;death;disease;diseases;distress;doctor;emergency;flood;flu;health;health care;health service;healthcare;hepatitis;hospital;ill;illness;infection;influenza;injuries;injury;measles;medical;mental;mental health;mortality;psychological;stress;stroke;virus;well-being,communicable_disease;environmental_health;general_health;injury_trauma;mental_health;mortality_morbidity;non_communicable_disease;pathogens_microbiology;substance_use
